center,left,right,steering,throttle,reverse,speed
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_10_110.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_10_110.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_10_110.jpg,0,1,0,30.1892
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_10_189.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_10_189.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_10_189.jpg,0,1,0,30.19015
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_10_268.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_10_268.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_10_268.jpg,0,1,0,30.19024
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_10_345.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_10_345.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_10_345.jpg,0,1,0,30.18954
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_10_426.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_10_426.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_10_426.jpg,0,1,0,30.19041
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_10_505.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_10_505.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_10_505.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_10_578.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_10_578.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_10_578.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_10_654.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_10_654.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_10_654.jpg,0,1,0,30.19049
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_10_734.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_10_734.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_10_734.jpg,0,1,0,30.19059
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_10_814.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_10_814.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_10_814.jpg,0,1,0,30.19013
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_10_893.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_10_893.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_10_893.jpg,0,1,0,30.19024
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_10_970.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_10_970.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_10_970.jpg,0,1,0,30.19013
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_11_046.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_11_046.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_11_046.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_11_120.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_11_120.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_11_120.jpg,0,1,0,30.19018
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_11_198.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_11_198.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_11_198.jpg,-0.1,1,0,30.1876
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_11_274.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_11_274.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_11_274.jpg,0,1,0,30.18598
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_11_348.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_11_348.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_11_348.jpg,0,1,0,30.18997
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_11_420.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_11_420.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_11_420.jpg,0,1,0,30.19022
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_11_494.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_11_494.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_11_494.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_11_570.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_11_570.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_11_570.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_11_645.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_11_645.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_11_645.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_11_719.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_11_719.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_11_719.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_11_794.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_11_794.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_11_794.jpg,-0.2,1,0,30.17995
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_11_870.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_11_870.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_11_870.jpg,-0.4,1,0,30.15763
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_11_945.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_11_945.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_11_945.jpg,0,1,0,30.1865
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_12_023.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_12_023.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_12_023.jpg,0,1,0,30.18961
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_12_097.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_12_097.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_12_097.jpg,0,1,0,30.19008
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_12_173.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_12_173.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_12_173.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_12_243.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_12_243.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_12_243.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_12_325.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_12_325.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_12_325.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_12_403.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_12_403.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_12_403.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_12_479.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_12_479.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_12_479.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_12_555.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_12_555.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_12_555.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_12_633.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_12_633.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_12_633.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_12_703.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_12_703.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_12_703.jpg,0,1,0,30.19033
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_12_773.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_12_773.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_12_773.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_12_844.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_12_844.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_12_844.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_12_911.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_12_911.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_12_911.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_12_978.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_12_978.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_12_978.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_13_048.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_13_048.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_13_048.jpg,0.15,1,0,30.18425
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_13_125.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_13_125.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_13_125.jpg,0,1,0,30.19034
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_13_195.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_13_195.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_13_195.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_13_270.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_13_270.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_13_270.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_13_347.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_13_347.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_13_347.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_13_420.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_13_420.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_13_420.jpg,0,1,0,30.19034
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_13_493.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_13_493.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_13_493.jpg,0,1,0,30.19033
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_13_567.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_13_567.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_13_567.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_13_638.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_13_638.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_13_638.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_13_709.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_13_709.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_13_709.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_13_784.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_13_784.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_13_784.jpg,0,1,0,30.19034
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_13_853.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_13_853.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_13_853.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_13_926.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_13_926.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_13_926.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_13_998.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_13_998.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_13_998.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_14_069.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_14_069.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_14_069.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_14_145.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_14_145.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_14_145.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_14_214.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_14_214.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_14_214.jpg,0,1,0,30.19031
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_14_280.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_14_280.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_14_280.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_14_348.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_14_348.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_14_348.jpg,0,1,0,30.19025
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_14_414.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_14_414.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_14_414.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_14_490.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_14_490.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_14_490.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_14_557.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_14_557.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_14_557.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_14_634.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_14_634.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_14_634.jpg,0.2,1,0,30.17983
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_14_707.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_14_707.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_14_707.jpg,0.4,1,0,30.15751
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_14_781.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_14_781.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_14_781.jpg,0,1,0,30.18743
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_14_857.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_14_857.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_14_857.jpg,0,1,0,30.18979
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_14_925.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_14_925.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_14_925.jpg,0,1,0,30.18999
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_15_001.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_15_001.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_15_001.jpg,0,1,0,30.19032
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_15_076.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_15_076.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_15_076.jpg,0,1,0,30.1903
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_15_150.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_15_150.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_15_150.jpg,0,1,0,30.19027
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_15_220.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_15_220.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_15_220.jpg,0,1,0,30.19028
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_15_293.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_15_293.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_15_293.jpg,0.05,1,0,30.1897
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_15_360.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_15_360.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_15_360.jpg,0.2,1,0,30.17987
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_15_429.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_15_429.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_15_429.jpg,0.4,1,0,30.15754
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_15_497.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_15_497.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_15_497.jpg,0.5500001,1,0,30.13986
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_15_566.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_15_566.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_15_566.jpg,0,1,0,30.18649
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_15_636.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_15_636.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_15_636.jpg,0,1,0,30.18913
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_15_703.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_15_703.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_15_703.jpg,0,1,0,30.19034
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_15_770.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_15_770.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_15_770.jpg,0,1,0,30.19022
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_15_838.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_15_838.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_15_838.jpg,0,1,0,30.19029
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_15_910.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_15_910.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_15_910.jpg,0.15,1,0,30.18489
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_15_977.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_15_977.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_15_977.jpg,0.3,1,0,30.16976
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_16_047.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_16_047.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_16_047.jpg,0.5000001,1,0,30.14574
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_16_117.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_16_117.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_16_117.jpg,0.6500001,1,0,30.12737
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_16_187.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_16_187.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_16_187.jpg,0,1,0,30.17978
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_16_258.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_16_258.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_16_258.jpg,0,1,0,30.18682
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_16_330.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_16_330.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_16_330.jpg,0,1,0,30.19059
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_16_398.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_16_398.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_16_398.jpg,0,1,0,30.18895
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_16_470.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_16_470.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_16_470.jpg,0.1,1,0,30.18899
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_16_542.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_16_542.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_16_542.jpg,0.25,1,0,30.17727
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_16_613.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_16_613.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_16_613.jpg,0.45,1,0,30.15144
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_16_683.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_16_683.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_16_683.jpg,0.6500001,1,0,30.12737
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_16_753.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_16_753.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_16_753.jpg,0.8000001,1,0,30.10955
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_16_823.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_16_823.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_16_823.jpg,1,1,0,30.08957
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_16_899.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_16_899.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_16_899.jpg,0,1,0,30.16463
E:\racing team\car task\data\IMG\center_2023_09_20_22_12_16_973.jpg,E:\racing team\car task\data\IMG\left_2023_09_20_22_12_16_973.jpg,E:\racing team\car task\data\IMG\right_2023_09_20_22_12_16_973.jpg,0,1,0,30.1818
